test_type,alloy,solute,plane,T_C,gamma_Jm2_mean,gamma_Jm2_std,gamma_Jm2_min,gamma_Jm2_max,ads_monolayers_mean,ads_monolayers_std,ads_monolayers_min,ads_monolayers_max,ads_first2_monolayers_mean,ads_first2_monolayers_std,ads_first2_monolayers_min,ads_first2_monolayers_max,acceptance_ratio_mean,acceptance_ratio_std,acceptance_ratio_min,acceptance_ratio_max,delta_final_mean,delta_final_std,delta_final_min,delta_final_max,term1_Jmol_mean,term1_Jmol_std,term1_Jmol_min,term1_Jmol_max,term2_Jmol_mean,term2_Jmol_std,term2_Jmol_min,term2_Jmol_max,term3_Jmol_mean,term3_Jmol_std,term3_Jmol_min,term3_Jmol_max,term4_Jmol_mean,term4_Jmol_std,term4_Jmol_min,term4_Jmol_max,term5_Jmol_mean,term5_Jmol_std,term5_Jmol_min,term5_Jmol_max,Eel_Jmol_mean,Eel_Jmol_std,Eel_Jmol_min,Eel_Jmol_max,total_Jmol_mean,total_Jmol_std,total_Jmol_min,total_Jmol_max
seed,Fe-1.15Cu_wt,CU,100,425.0,1.925855241175012,3.802308165477934e-10,1.9258552407814824,1.9258552415403776,0.9825747210897117,8.267506918500103e-06,0.982569267165544,0.982584233529231,0.9825754256265496,2.7934754507249544e-06,0.9825736814730196,0.9825786475865972,0.869065,0.00034099120223255553,0.86871,0.86939,0.20000000000000004,0.0,0.2,0.2,69098.54563001769,0.2612093424079809,69098.39482073353,69098.847248586,26209.109375762037,0.26113115356515837,26208.807847533997,26209.260298418667,-35.58756215600967,0.00017030832933907455,-35.58766048356946,-35.58736550089009,-0.008662695866173733,0.00028773377370929073,-0.0089316166096397,-0.0083592622722034,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,95272.05878092785,1.8810027710117276e-05,95272.05876145992,95272.0587990025
seed,Fe-1.15Cu_wt,CU,100,450.0,1.9444537007570186,1.2676085774918556e-09,1.9444536997053532,1.9444537021645152,0.979809624836491,1.1854060162525873e-05,0.9797959938145638,0.9798175197793656,0.9798087820133453,9.886846117175876e-06,0.9798006186254392,0.9798197752230196,0.8710766666666666,0.000510032678691656,0.87057,0.87159,0.20000000000000004,0.0,0.2,0.2,69253.4410929607,0.4222580623625518,69252.9958109738,69253.83576544934,26989.990256022847,0.4220962398747274,26989.59505731667,26990.43489529719,-51.28906359402461,0.00039791093511453834,-51.28948320133963,-51.28869167809683,-0.017708939795563667,0.0011863975157790515,-0.0189431642265901,-0.0165769910954849,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,96192.1245764497,6.270858962577572e-05,96192.12452442384,96192.12464607856
seed,Fe-1.15Cu_wt,CU,100,475.0,1.9628284367820668,1.9459349143707432e-09,1.9628284354869008,1.962828439019798,0.9763112729856033,7.164687209809661e-06,0.9763060047062252,0.976319431314564,0.9763055994221473,3.615931558983532e-06,0.9763026425614072,0.9763096308295957,0.8730216666666667,0.001035680130799731,0.871965,0.874035,0.20000000000000004,0.0,0.2,0.2,69449.89698429963,0.41522931331946084,69449.5666014033,69450.36309224617,27723.16165805086,0.41483813754897786,27722.69611828762,27723.49212761004,-71.90092047257593,0.0005505237192332852,-71.90135850432132,-71.90030249240914,-0.03495426905941113,0.0009644598466262511,-0.0360297319891237,-0.0341661031503087,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,97101.12276760885,9.626539538891445e-05,97101.12270353697,97101.1228783094
seed,Fe-1.15Cu_wt,CU,100,500.0,1.9809326914605085,6.323254684214797e-10,1.980932690968381,1.980932692173684,0.9719695993582705,1.1201957473342725e-05,0.9719623354057562,0.9719825001044912,0.9719792185225812,1.3032464432722703e-05,0.9719685873754392,0.971993757932774,0.8748283333333333,0.001227623042034276,0.87352,0.875955,0.20000000000000004,0.0,0.2,0.2,69691.95189594198,0.4952568669849901,69691.43647352196,69692.42416288136,28403.2587836469,0.4963635957240312,28402.786574903967,28403.77620811449,-98.40751867078653,0.0009027243214061588,-98.40845815166072,-98.4066578511174,-0.06291436674442437,0.0016957157137397433,-0.0639416526501128,-0.0609571294812546,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,97996.74024655134,3.12811199674211e-05,97996.74022220582,97996.74028183211
seed,Fe-1.15Cu_wt,CU,100,525.0,1.9987159141966806,1.8869526488336985e-09,1.998715912837746,1.9987159163511268,0.9667093298638009,2.146374127973525e-05,0.9666883306552756,0.966731229780371,0.966703222208683,1.605035630390039e-05,0.9666910199539006,0.9667214040095302,0.876315,0.0007102112361825766,0.875615,0.877035,0.20000000000000004,0.0,0.2,0.2,69987.22724352813,0.49029594276005356,69986.67819316738,69987.6213424828,29021.21045666133,0.4929393821490627,29020.815813573623,29021.76299906531,-131.85205968862704,0.0012039912622651163,-131.85340795970018,-131.85109192271975,-0.1093651910418987,0.002357695313341176,-0.1115483171395374,-0.1068650125303261,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,98876.4762753098,9.334754116907927e-05,98876.4762080833,98876.47638189024
seed,Fe-1.15Cu_wt,CU,100,550.0,2.0161245189373047,5.313862712848618e-10,2.016124518571372,2.0161245195468167,0.9604418608463104,1.0333815732930134e-05,0.9604331275977864,0.960453269169605,0.9604467534642588,4.867508000811497e-06,0.9604416453862112,0.9604513380914074,0.8780133333333334,0.0005265532578318434,0.877465,0.878515,0.20000000000000004,0.0,0.2,0.2,70337.69175442959,0.10513553640672181,70337.61049427833,70337.81049386367,29573.507655944053,0.10499614617311966,29573.38949832878,29573.59025653257,-173.33459961619667,0.00034163070823652167,-173.33486366547982,-173.33421378055678,-0.18485892896478998,0.0017561376199313153,-0.1859473668258768,-0.1828329892079596,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,99737.67995182848,2.628768351061274e-05,99737.67993372578,99737.67998198104
seed,Fe-1.15Cu_wt,CU,100,575.0,2.0331027742504513,2.2571589445166244e-09,2.0331027727038835,2.033102776840563,0.9531373833249308,1.3084656760206552e-05,0.9531290504196052,0.953152464458494,0.9531320849495978,1.2563800199843295e-05,0.9531227628340856,0.9531463726733004,0.8793916666666667,0.0006198050768857975,0.878805,0.88004,0.20000000000000004,0.0,0.2,0.2,70747.49567101937,0.7747514868864335,70746.60738766949,70748.03176041959,30054.38029617936,0.7774414838552002,30053.842078524554,30055.27162408222,-223.98027357817887,0.003278261624556826,-223.98403223533143,-223.9780051845871,-0.3014514507051939,0.0007646085520964892,-0.3021019245911585,-0.3006092137325233,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,100577.59424216983,0.00011166164558188309,100577.59416566112,100577.59437030264
seed,Fe-1.15Cu_wt,CU,100,600.0,2.0495937024448163,1.488177652105373e-09,2.049593701324958,2.0495937041335104,0.944705351794359,1.6214976806000033e-05,0.9446903969505532,0.9447225857503738,0.9447118381044128,1.2799121294099763e-05,0.9447026034758068,0.9447264483528086,0.8811249999999999,0.00045102660675403676,0.880605,0.88141,0.20000000000000004,0.0,0.2,0.2,71219.233008593,0.3972223862110196,71218.77796163085,71219.51038005087,30459.57229826263,0.40226420495309934,30459.29330539181,30460.033413609344,-284.92980924783734,0.002157400498431049,-284.932280706086,-284.92830278359406,-0.4750376627372477,0.0035572371835550154,-0.4786899884451565,-0.471583825446381,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,101393.40045994504,7.362014185527487e-05,101393.40040454568,101393.40054348476
seed,Fe-1.15Cu_wt,CU,100,625.0,2.065539963256587,1.7290328578582202e-10,2.065539963059845,2.065539963384367,0.9352283425198108,1.4973702603590485e-05,0.935211305685882,0.9352394146569868,0.9352243260334062,1.1667552281250199e-05,0.9352111425842436,0.9352333217707516,0.8821716666666667,0.000636579400651094,0.881635,0.882875,0.20000000000000004,0.0,0.2,0.2,71750.96187568136,0.7225376964615879,71750.38399284863,71751.77196899164,30789.379664424938,0.7264617661042668,30788.5650936584,30789.96045066508,-357.3518059007012,0.0049721011697190735,-357.3557825678324,-357.346231290663,-0.7277519022286502,0.0010934895436238183,-0.7288587888754673,-0.7266723212375745,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,102182.26198230336,8.55354091979584e-06,102182.2619725705,102182.26198862464
seed,Fe-1.15Cu_wt,CU,100,650.0,2.0808845415420643,3.208842192059936e-10,2.0808845412787647,2.0808845418994832,0.924680548014122,6.932638577094024e-06,0.9246753661097958,0.9246884231292564,0.9246860689362583,1.386531583308807e-06,0.924684546558592,0.9246872593622198,0.8829766666666666,0.0010980930440237467,0.88216,0.884225,0.20000000000000004,0.0,0.2,0.2,72342.85349472506,0.19690790915701029,72342.67550418961,72343.06501448689,31042.021787531965,0.1963736291155776,31041.810513611457,31042.198734380014,-442.4139235745822,0.0016968907938108267,-442.41545744136425,-442.41210076341065,-1.1030885965004846,0.00237763165107526,-1.105161905068225,-1.1004933608246443,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,102941.35827008593,1.587414198819867e-05,102941.35825706048,102941.35828776743
seed,Fe-1.15Cu_wt,CU,100,675.0,2.095571110894498,5.743375790750767e-10,2.0955711104426245,2.095571111540817,0.9131575067290187,1.2883310488487851e-05,0.913142895147614,0.9131672324279392,0.9131466493519972,1.2346146339004125e-05,0.913132419670861,0.9131545154984264,0.8840483333333333,0.0005395445610265606,0.88364,0.88466,0.20000000000000004,0.0,0.2,0.2,72991.22959517276,0.6474568210816445,72990.5612117391,72991.85386967842,31219.637139590952,0.6523477350500805,31219.0030536608,31220.306331448275,-541.338366760952,0.006914510704655729,-541.3455047572728,-541.3316998256266,-1.6255120519375412,0.008360954667131774,-1.6349957329978344,-1.6192048334639535,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,103667.90285595082,2.8412483645259402e-05,103667.90283359664,103667.90288792424
seed,Fe-1.15Cu_wt,CU,100,700.0,2.109543834477512,1.573422490083262e-09,2.1095438333545715,2.1095438362758783,0.9007278527679875,2.1948372391609712e-06,0.90072548371813,0.9007298170445344,0.9007288613518073,9.153275279478632e-06,0.9007219568651452,0.9007392438546062,0.8854033333333332,0.0010763867025066988,0.884575,0.88662,0.20000000000000004,0.0,0.2,0.2,73689.74748818237,0.04849165018868047,73689.69984923617,73689.79678977159,31327.192041636936,0.051985695623821035,31327.134109266703,31327.234623728516,-655.4597072423672,0.0006358008935039536,-655.4603318629862,-655.4590608219144,-2.3463309744178513,0.01191287991493577,-2.360030223520245,-2.338402165734728,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,104359.13349160254,7.783721902624632e-05,104359.13343605064,104359.13358056772
seed,Fe-1.15Cu_wt,CU,110,400.0,2.103214970330153,2.0362194059050634e-09,2.1032149689957347,2.103214972673872,0.8769998170734236,2.329011874781538e-06,0.8769980529595695,0.8770024570333755,0.8770095884054757,9.124130370727256e-06,0.8770027366891612,0.8770199453705202,0.8845033333333333,0.0008620373155109432,0.8838,0.885465,0.20000000000000004,0.0,0.2,0.2,52763.184720717225,0.14274157656438588,52763.02377333325,52763.29596960008,20836.78451489209,0.14313702597054195,20836.672971615477,20836.945912196243,-10.654727322261097,4.6168616687961204e-05,-10.654779379399995,-10.654691339703293,-0.0009787081954962,0.00011359236537686074,-0.0011081876677602,-0.0008958156312488,-18.85386743010197,0.0001653149824108025,-18.854053830373463,-18.853738589434517,0.0,0.0,0.0,0.0,73570.45966214874,7.122694483422026e-05,73570.4596154708,73570.45974413204
seed,Fe-1.15Cu_wt,CU,110,425.0,2.124441307243005,1.1872794457885051e-09,2.124441306523554,2.124441308613386,0.8514290227200991,1.3323468835799596e-05,0.8514145397750978,0.8514407584166579,0.8514347342225176,5.899266080414544e-06,0.8514285319347423,0.8514402746408982,0.8859916666666666,0.0008809842980061547,0.885305,0.886985,0.20000000000000004,0.0,0.2,0.2,53713.35982240384,0.12742847827089682,53713.21497611785,53713.45466612111,20641.565401728705,0.12780396882883324,20641.47021425156,20641.71066000841,-15.444153529136578,6.151707932911505e-05,-15.444223454796733,-15.444107742601584,-0.0018965167476124335,9.858511120646314e-05,-0.0019590906651718,-0.0017828744442427,-26.52224672635975,0.00021383689285122006,-26.522489790108857,-26.5220875616917,0.0,0.0,0.0,0.0,74312.95692736031,4.1531036171480497e-05,74312.95690219392,74312.95697529624
seed,Fe-1.15Cu_wt,CU,110,450.0,2.1445340714932026,1.522010782370137e-09,2.144534070011634,2.144534073052664,0.8235848604864584,4.42566084872073e-06,0.8235815512293839,0.8235898875157961,0.8235834794165623,1.0651452941803754e-05,0.8235770086355688,0.8235957729633159,0.88672,0.0008471717653463884,0.88584,0.88753,0.20000000000000004,0.0,0.2,0.2,54747.81840417337,0.4857063628108481,54747.4468774345,54748.36801721314,20325.451358779035,0.4869613253330959,20324.90041224508,20325.824170475786,-21.599798800792612,0.00033889389474669497,-21.600058027669544,-21.59941531702976,-0.0030383754253979003,0.00044922541651415724,-0.0034294375468286,-0.002547706621029,-35.86510494396225,0.0011393531079915305,-35.86597651830439,-35.8638156966988,0.0,0.0,0.0,0.0,75015.80182083223,5.323993436300725e-05,75015.80176900695,75015.8018753822
seed,Fe-1.15Cu_wt,CU,110,475.0,2.1634377649017407,4.747459242220538e-10,2.1634377644821097,2.163437765417033,0.7939417797839409,1.1709099782671098e-05,0.7939302301762298,0.793953642111021,0.793939732912636,7.963336790987129e-06,0.7939335154219019,0.7939487086708353,0.8872933333333334,0.00022695447414256326,0.88715,0.887555,0.20000000000000004,0.0,0.2,0.2,55849.67668859093,0.14303938157634324,55849.5136575117,55849.781136969126,19903.579983996882,0.1438607027471929,19903.47508933653,19903.743982815024,-29.308265331779236,0.00014041893740700034,-29.30842537617161,-29.30816279686809,-0.005987962022143933,0.00027253998872751645,-0.0062588649002101,-0.0057138139052588,-46.889403031114206,0.0004551461538056826,-46.88992179782583,-46.88907071734287,0.0,0.0,0.0,0.0,75677.05301626289,1.660660953490982e-05,75677.0530015842,75677.0530342878
seed,Fe-1.15Cu_wt,CU,110,500.0,2.181118901546696,2.543843682254946e-09,2.1811188995509943,2.1811189044111003,0.7630115566551616,3.7125270805447095e-06,0.7630076808107739,0.7630150808402705,0.7630132934168662,9.258540300000424e-06,0.7630030098225474,0.7630209662877901,0.8883433333333333,0.0003021726879341204,0.887995,0.888535,0.20000000000000004,0.0,0.2,0.2,56998.57840263788,0.4446670298919599,56998.0649467928,56998.836174032,19395.247848063576,0.4468083707113634,19394.98835408937,19395.76377490276,-38.74216918263074,0.000600124829361881,-38.74286214518632,-38.74182129307853,-0.009151700761233533,0.000651087139972827,-0.0098927324356461,-0.0086713281674031,-59.53575371464698,0.0018690678318376286,-59.53791192191013,-59.5346700704221,0.0,0.0,0.0,0.0,76295.53917610343,8.898364742351543e-05,76295.53910629379,76295.53927630029
seed,Fe-1.15Cu_wt,CU,110,525.0,2.1975656553092695,2.5275243027760884e-10,2.197565655132755,2.197565655598812,0.731391968665131,7.560138205243161e-06,0.7313839295948797,0.7313989353517295,0.731384957205508,7.114739792443981e-06,0.7313767667531703,0.731389606408385,0.8884599999999999,0.0005778624403783748,0.887825,0.888955,0.20000000000000004,0.0,0.2,0.2,58174.43121621201,0.15972735769123955,58174.26390329406,58174.58208590934,18820.175088052925,0.16100497725832336,18820.022702752056,18820.343512166328,-50.05648849139757,0.0002904198998970012,-50.05679270353497,-50.05621417669639,-0.015833299375018667,0.0004721782357189141,-0.0163465126751512,-0.0154172832907525,-73.68735975592092,0.0008670516603073672,-73.68826789014417,-73.68654065763795,0.0,0.0,0.0,0.0,76870.84662271825,8.841263501684006e-06,76870.84661654377,76870.84663284643
seed,Fe-1.15Cu_wt,CU,110,550.0,2.212786125247176,7.537406693642199e-10,2.212786124728024,2.21278612611172,0.6995380990816393,9.281540209863406e-06,0.6995273869248428,0.69954374543791,0.6995408505979149,6.624484029786352e-06,0.6995332201005382,0.699545129981281,0.8887783333333333,0.00031322249812767885,0.888595,0.88914,0.20000000000000004,0.0,0.2,0.2,59358.140869853814,0.28834019138351114,59357.828349334326,59358.39656984224,18197.721827421763,0.2907025587737685,18197.463648499343,18198.036700926128,-63.38934911141779,0.0006937365516445007,-63.39010102500455,-63.38873390606825,-0.024588145908143264,0.0005807300459338459,-0.0252105434053212,-0.0240608143233625,-89.19009887203266,0.001980580032618435,-89.19224543486925,-89.18834229107752,0.0,0.0,0.0,0.0,77403.25866114622,2.6365855289227702e-05,77403.25864298627,77403.25869138796
seed,Fe-1.15Cu_wt,CU,110,575.0,2.2268055045920945,2.217845454781566e-09,2.2268055030913074,2.226805507139588,0.6679717609700287,3.160753676365824e-05,0.6679378788450865,0.6680004509723378,0.6679778234752893,1.6003297419934596e-05,0.6679599132686792,0.6679907186170075,0.88912,0.0003994996871087796,0.88886,0.88958,0.20000000000000004,0.0,0.2,0.2,60531.307171223394,0.17526812797368985,60531.19147383815,60531.50882361196,17547.139472102604,0.17899548103534713,17546.933573839644,17547.25803568935,-78.8693216749316,0.0005491186167988455,-78.8696841571974,-78.86868989388864,-0.035773676021108834,0.0018039077607602187,-0.0373247805060622,-0.0337941140748095,-105.88499734355877,0.0014981457614302743,-105.88598657209056,-105.88327370085284,0.0,0.0,0.0,0.0,77893.65655063147,7.758023382337743e-05,77893.65649813393,77893.65663974278
seed,Fe-1.15Cu_wt,CU,110,600.0,2.2396626198602942,1.4644337653228387e-09,2.239662618742005,2.2396626215179096,0.6371360726227119,1.912009849271714e-05,0.6371208506132873,0.6371575326702856,0.6371407578516739,8.321066050685104e-06,0.6371325047502108,0.6371491452564746,0.8900416666666667,0.0004921974536030684,0.889755,0.89061,0.20000000000000004,0.0,0.2,0.2,61677.78183319982,0.3888904135846892,61677.34648941362,61678.09486019051,16885.922418198144,0.3929155539619657,16885.60485369424,16886.36181980428,-96.62298243922571,0.0015638904396652338,-96.62473313803812,-96.62172362722885,-0.05154024822130837,0.0022844480551376,-0.053807763793592,-0.0492392360654123,-123.63128599743744,0.004064961514340565,-123.63583614731212,-123.62801291738911,0.0,0.0,0.0,0.0,78343.39844271309,5.122589270654214e-05,78343.39840359533,78343.39850069648
seed,Fe-1.15Cu_wt,CU,110,625.0,2.251406213142674,5.508616055418583e-10,2.2514062127447176,2.2514062137713866,0.607371522178403,1.3545630022838283e-05,0.6073630073154129,0.6073871421326774,0.6073791881159131,7.626930390297058e-06,0.607371701322991,0.607386947855983,0.8903283333333333,0.0005779777965746519,0.88971,0.890855,0.20000000000000004,0.0,0.2,0.2,62784.9607965102,0.28304757288395954,62784.73011354108,62785.27664972592,16228.404012375264,0.28585591271694366,16228.08451419601,16228.635554834542,-116.78164474603649,0.0014421847876443358,-116.78282012254806,-116.78003540984538,-0.07562807273904824,0.0028000362325917927,-0.0775569485317454,-0.0724164629453836,-142.31820033594184,0.003571959094713092,-142.32110997991342,-142.3142138404496,0.0,0.0,0.0,0.0,78754.18933573074,1.926914719187279e-05,78754.18932181022,78754.18935772311
seed,Fe-1.15Cu_wt,CU,110,650.0,2.2620912419624295,1.2972965266459742e-09,2.262091240823723,2.262091243374688,0.5789394291976365,1.1964511858975411e-05,0.5789294536875025,0.5789526944186321,0.5789452551194133,6.014177250830762e-06,0.5789394867018117,0.5789514881110952,0.8911583333333333,0.00017750586844762946,0.89101,0.891355,0.20000000000000004,0.0,0.2,0.2,63842.46079333043,0.25245141929578513,63842.23014511354,63842.73049609394,15586.988421736258,0.2576575451815785,15586.71331042319,15587.224072931202,-139.498972991717,0.0016108332214835699,-139.5004447038241,-139.49725208171932,-0.10335074590313109,0.00041942852749422,-0.1037674277109199,-0.1029286235852425,-161.8952474832801,0.003804695972279961,-161.89872390793752,-161.89118299385217,0.0,0.0,0.0,0.0,79127.95164384578,4.5379423846877104e-05,79127.95160401383,79127.95169324656
seed,Fe-1.15Cu_wt,CU,110,675.0,2.2717753842837993,2.581378941785463e-09,2.2717753813728687,2.271775386294583,0.5520978989614578,1.6090810587562627e-06,0.5520966773237458,0.5520997221510612,0.5520955594931723,4.647728832925917e-06,0.5520911133938557,0.5521003855284154,0.8909616666666667,0.0005925439505498636,0.890545,0.89164,0.20000000000000004,0.0,0.2,0.2,64841.83063335565,0.4950924149126674,64841.412095626765,64842.37715009099,14972.385131342084,0.5039674691836673,14971.829336215522,14972.812367590785,-164.97209510577974,0.003914884411057791,-164.97540464311234,-164.9677735896685,-0.14375281153032696,0.004109343664756818,-0.1484900001767835,-0.1411475990527032,-182.39697453311274,0.008811169173542362,-182.4044251545636,-182.38724898220863,0.0,0.0,0.0,0.0,79466.70294224731,9.029662783156753e-05,79466.70284042295,79466.7030125845
